reflection_id,dimension,rank,sentence,similarity,is_exact_match,true_score
R069,what,3,"A close friend struggled with opioid use disorder that began after a sports injury, and watching how the healthcare system both created and failed to address that problem shaped my view of pharmaceutical harm.",0.1669,True,2
R069,why,1,This topic carries personal weight for me.,0.4397,True,2
R069,why,2,This session gave me a framework to understand what went wrong systemically and how pharmacists could have intervened differently at multiple points — from initial prescribing to community-level naloxone access.,0.2381,True,2
R069,why,3,"A close friend struggled with opioid use disorder that began after a sports injury, and watching how the healthcare system both created and failed to address that problem shaped my view of pharmaceutical harm.",0.2027,True,2
R069,how,1,"At my community pharmacy rotation, I will ask to observe naloxone dispensing counseling sessions and eventually conduct them myself.",0.4451,True,2
R069,how,2,"We discussed pharmacist-specific roles: dispensing naloxone under standing orders, reviewing MME thresholds, checking PDMPs, and counseling patients on safe storage and disposal.",0.3868,True,2
R069,how,3,This session gave me a framework to understand what went wrong systemically and how pharmacists could have intervened differently at multiple points — from initial prescribing to community-level naloxone access.,0.3804,True,2
R070,what,1,"This class gave me a more systemic perspective on how pharmacy-level interventions — particularly PDMP checks, MME monitoring, and naloxone co-prescription — can make a measurable difference at scale.",0.2435,True,2
R070,what,2,I will make naloxone counseling a priority at every relevant encounter during my rotations and ask my preceptor to evaluate my technique.,0.139,True,2
R070,what,3,"In class today, we covered opioid prescribing safety — MME calculation, combined opioid-benzodiazepine risk, naloxone co-prescription, and community pharmacist responsibilities during the opioid epidemic.",0.1085,True,2
R070,why,1,"This class gave me a more systemic perspective on how pharmacy-level interventions — particularly PDMP checks, MME monitoring, and naloxone co-prescription — can make a measurable difference at scale.",0.2835,True,2
R070,why,2,I will make naloxone counseling a priority at every relevant encounter during my rotations and ask my preceptor to evaluate my technique.,0.2624,True,2
R070,why,3,"We discussed specific counseling points for naloxone including device training for different formulations (intranasal vs. auto-injector), when to use it, and how to call 911.",0.1642,True,2
R070,how,1,"This class gave me a more systemic perspective on how pharmacy-level interventions — particularly PDMP checks, MME monitoring, and naloxone co-prescription — can make a measurable difference at scale.",0.501,True,1
R070,how,2,I will make naloxone counseling a priority at every relevant encounter during my rotations and ask my preceptor to evaluate my technique.,0.3716,True,1
R070,how,3,"In class today, we covered opioid prescribing safety — MME calculation, combined opioid-benzodiazepine risk, naloxone co-prescription, and community pharmacist responsibilities during the opioid epidemic.",0.32,True,1
R071,what,1,I will apply what I learned by calculating MME for any opioid prescription I verify during my rotations and will offer naloxone co-prescription counseling whenever appropriate.,0.2935,True,2
R071,what,2,Opioid safety is clearly an important area of pharmacy practice.,0.1533,True,2
R071,what,3,We reviewed PDMP policies across different states and practiced calculating MME for a patient on multiple opioid formulations.,0.0202,True,2
R071,why,1,I will apply what I learned by calculating MME for any opioid prescription I verify during my rotations and will offer naloxone co-prescription counseling whenever appropriate.,0.3212,True,1
R071,why,2,Opioid safety is clearly an important area of pharmacy practice.,0.2285,True,1
R071,why,3,I will also review the PDMP before dispensing any Schedule II opioid.,0.1035,True,1
R071,how,1,I will apply what I learned by calculating MME for any opioid prescription I verify during my rotations and will offer naloxone co-prescription counseling whenever appropriate.,0.4966,True,2
R071,how,2,Opioid safety is clearly an important area of pharmacy practice.,0.4149,True,2
R071,how,3,I will also review the PDMP before dispensing any Schedule II opioid.,0.3009,True,2
R072,what,1,"This topic matters to me because I want to work in a community pharmacy setting, and I know that opioid safety counseling will be part of my daily work.",0.1635,True,1
R072,what,2,I will practice naloxone counseling at my retail rotation and ask my preceptor for feedback.,0.1383,True,1
R072,what,3,The discussion of naloxone was helpful.,0.1003,True,1
R072,why,1,I will practice naloxone counseling at my retail rotation and ask my preceptor for feedback.,0.2287,True,2
R072,why,2,Seeing statistics about how many opioid overdose deaths are preventable with naloxone reinforced my belief that pharmacists can save lives through active patient engagement — not just medication dispensing.,0.2055,True,2
R072,why,3,"This topic matters to me because I want to work in a community pharmacy setting, and I know that opioid safety counseling will be part of my daily work.",0.2031,True,2
R072,how,1,"This topic matters to me because I want to work in a community pharmacy setting, and I know that opioid safety counseling will be part of my daily work.",0.4398,True,1
R072,how,2,I will practice naloxone counseling at my retail rotation and ask my preceptor for feedback.,0.3991,True,1
